Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus P2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus PD6A3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus PDAB9
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus SWHAb1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus SWHAb3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus WCHABP5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Pettyvirus,,Pettyvirus petty
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Gutovirus,,Gutovirus Vc1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus A318
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus AS51
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus Vp670
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Murciavirus,,Murciavirus CB5A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Murciavirus,,Murciavirus CPP1m
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Trungvirus,,Trungvirus VEN
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus achelous
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus alpheus
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus nerthus
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus njord
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus uligo
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kantovirus,,Kantovirus C171
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PP16
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PPWS1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PPWS2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus CB5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus Clickz
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus fM1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus gaspode
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus khlen
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus koot
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus lelidair
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus nobby
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus peat1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus phoria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus PP90
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus zenivior
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Stompvirus,,Stompvirus BF2512
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Kirikabuvirus,,Kirikabuvirus NV3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus 15pyo
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus Ab05
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus ABTNL
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus DL62
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus kF77
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus LKD16
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus LUZ19
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus MPK6
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus MPK7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus NFS
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PAXYB1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus phiKMV
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PT2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PT5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus pv130113
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus RLP
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Stubburvirus,,Stubburvirus LKA1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Tunggulvirus,,Tunggulvirus f2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Aerosvirus,,Aerosvirus AS7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Aerosvirus,,Aerosvirus av25AhydR2PP
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Aerosvirus,,Aerosvirus ZPAH7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Aghbyvirus,,Aghbyvirus ISAO8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Ahphunavirus,,Ahphunavirus Ahp1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Ahphunavirus,,Ahphunavirus CF7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Cronosvirus,,Cronosvirus DevCD23823
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Cronosvirus,,Cronosvirus GAP227
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Panjvirus,,Panjvirus Spp16
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Pienvirus,,Pienvirus R801
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Pokrovskaiavirus,,Pokrovskaiavirus fHeYen301
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Pokrovskaiavirus,,Pokrovskaiavirus pv8018
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Wanjuvirus,,Wanjuvirus arno160
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Wanjuvirus,,Wanjuvirus PP2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Acadevirus,,Acadevirus PM116
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Acadevirus,,Acadevirus Pm5460
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Acadevirus,,Acadevirus PM85
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Acadevirus,,Acadevirus PM93
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Axomammavirus,,Axomammavirus PP1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Eracentumvirus,,Eracentumvirus era103
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Eracentumvirus,,Eracentumvirus S2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Tuodvirus,,Tuodvirus phD2B
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus AAPEc6
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus ACGC91
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus bee
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus cee
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus CrRp3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus K15
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus K1E
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus kay
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus LL11
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus mutPK1A2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Vectrevirus,,Vectrevirus VEc3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Zindervirus,,Zindervirus BP12B
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Zindervirus,,Zindervirus SP6
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Molineuxvirinae,Zindervirus,,Zindervirus UAB78
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Ampunavirus,,Ampunavirus BpAMP1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Ampunavirus,,Ampunavirus RSPI1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Higashivirus,,Higashivirus RSB1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Higashivirus,,Higashivirus RsoP1IDN
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Mguuvirus,,Mguuvirus JG068
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Risjevirus,,Risjevirus RSJ2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Risjevirus,,Risjevirus RSJ5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Okabevirinae,Sukuvirus,,Sukuvirus RSPII1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Bucovirus,,Bucovirus buco
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus altogao
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus BO1E
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus F19
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus K244
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus Kp2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KP34
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KPRio2015
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpS2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpV41
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpV475
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpV48
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpV71
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KpV74
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus KPV811
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus minorna
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus myPSH1235
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus SFN6B
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus SU503
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Drulisvirus,,Drulisvirus SU552A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Koutsourovirus,,Koutsourovirus KDA1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Novosibovirus,,Novosibovirus PM16
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Slopekvirinae,Novosibovirus,,Novosibovirus PM75
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Aarhusvirus,,Aarhusvirus dagda
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Aarhusvirus,,Aarhusvirus katbat
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Aarhusvirus,,Aarhusvirus luksen
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Aarhusvirus,,Aarhusvirus mysterion
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Apdecimavirus,,Apdecimavirus AP10
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus 285P
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus A7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus BA14
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus berlin
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus BP12A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus BSP161
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus FE44
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus Kvp1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus P483
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus P694
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus PP74
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus PYPS50
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus RN5i1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus S523
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus Yepe2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Berlinvirus,,Berlinvirus Yepf
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Caroctavirus,,Caroctavirus CR8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Chatterjeevirus,,Chatterjeevirus ICP3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Chatterjeevirus,,Chatterjeevirus N4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Chatterjeevirus,,Chatterjeevirus VP4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Eapunavirus,,Eapunavirus Eap1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Elunavirus,,Elunavirus L1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Foetvirus,,Foetvirus SRT7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus 17A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus gh1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus henninger
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus KNP
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus Pf1ERZ2017
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus PPPL1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus Psa17
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus PSA2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus shl2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Ghunavirus,,Ghunavirus WRT
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Helsettvirus,,Helsettvirus fPS53
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Helsettvirus,,Helsettvirus fPS54ocr
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Helsettvirus,,Helsettvirus fPS59
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Helsettvirus,,Helsettvirus fPS9
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Jarilovirus,,Jarilovirus jarilo
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus CR44b
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus Dev2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus EcoDS1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus EcpYZU01
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus F
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus GA2A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus GW1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus IMM002
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus K1F
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus LM33P1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus PE31
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus Ro45lw
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Studiervirinae,Kayfunavirus,,Kayfunavirus SFPH2
